	state	year	grade	domain	standard	pvalue	hasPic	questionStem	a	b	c	d	e	completeq
5376	TX	2019.0	8	Ratios and Proportional Relationships	8.4(A)		1	Triangle HJK and triangle PMK are similar right triangles. The coordinates of all the vertices are integers.   Which statement is true about the slope of HK and the slope of PK ?	The slope of HK is less than the slope of PK , because the ratio of the change in y-values of the endpoints to the change in x-values of the endpoints is less for HK than it is for PK .	The slope of HK is equal to the slope of PK , because the ratio of the change in y-values of the endpoints to the change in x-values of the endpoints is the same for HK as it is for PK .	The slope of HK is greater than the slope of PK, because the ratio of the change in y-values of the endpoints to the change in x-values of the endpoints is greater for HK than it is for PK.	The relationship between the slope of HK and the slope of PK cannot be determined, because the triangles are congruent.		Triangle HJK and triangle PMK are similar right triangles. The coordinates of all the vertices are integers.   Which statement is true about the slope of HK and the slope of PK ? The slope of HK is less than the slope of PK , because the ratio of the change in y-values of the endpoints to the change in x-values of the endpoints is less for HK than it is for PK . The slope of HK is equal to the slope of PK , because the ratio of the change in y-values of the endpoints to the change in x-values of the endpoints is the same for HK as it is for PK . The slope of HK is greater than the slope of PK, because the ratio of the change in y-values of the endpoints to the change in x-values of the endpoints is greater for HK than it is for PK. The relationship between the slope of HK and the slope of PK cannot be determined, because the triangles are congruent.
5377	TX	2019.0	8	Expressions and Equations	8.6(C)		1	The diagram shows three squares that are joined at vertices to form a right triangle.  Which statement is true?	The sum of the areas of Square N and Square L is equal to the area of Square K.	The sum of the areas of Square N and Square L is greater than the area of Square K.	The sum of the areas of Square N and Square K is equal to the area of Square L.	The sum of the areas of Square N and Square K is less than the area of Square L.		The diagram shows three squares that are joined at vertices to form a right triangle.  Which statement is true? The sum of the areas of Square N and Square L is equal to the area of Square K. The sum of the areas of Square N and Square L is greater than the area of Square K. The sum of the areas of Square N and Square K is equal to the area of Square L. The sum of the areas of Square N and Square K is less than the area of Square L.
5378	TX	2019.0	8	Ratios and Proportional Relationships	8.5(D)		1	Students recorded the total number of pages and chapters in each of several books on the scatterplot.   Based on the scatterplot, which is the best prediction of the total number of pages in a book with 4 chapters?	150 pages	140 pages	90 pages	120 pages		Students recorded the total number of pages and chapters in each of several books on the scatterplot.   Based on the scatterplot, which is the best prediction of the total number of pages in a book with 4 chapters? 150 pages 140 pages 90 pages 120 pages
5379	TX	2019.0	8	Number and Operations	8.2(D)		1	The diagonal lengths of three rectangles are shown. The rectangles are not drawn to scale.  Which list shows the rectangles in order by their diagonal lengths from shortest to longest?	Rectangle T, Rectangle S, Rectangle P	Rectangle T, Rectangle P, Rectangle S	Rectangle S, Rectangle T, Rectangle P	Rectangle S, Rectangle P, Rectangle T		The diagonal lengths of three rectangles are shown. The rectangles are not drawn to scale.  Which list shows the rectangles in order by their diagonal lengths from shortest to longest? Rectangle T, Rectangle S, Rectangle P Rectangle T, Rectangle P, Rectangle S Rectangle S, Rectangle T, Rectangle P Rectangle S, Rectangle P, Rectangle T
5380	TX	2019.0	8	Ratios and Proportional Relationships	8.5(I)		1	The graph shows the relationship between the number of gallons of fuel remaining in the tank of a semitruck and the number of miles traveled by the semitruck.  Which function can be used to find y, the number of gallons of fuel remaining in the tank of the semitruck after it has traveled x miles?	y = 240x - 30	y =  -1/6x + 240	y = 240x - 10	y = -1/10x + 240		The graph shows the relationship between the number of gallons of fuel remaining in the tank of a semitruck and the number of miles traveled by the semitruck.  Which function can be used to find y, the number of gallons of fuel remaining in the tank of the semitruck after it has traveled x miles? y = 240x - 30  y =  -1/6x + 240  y = 240x - 10  y = -1/10x + 240
5381	TX	2019.0	8	Number and Operations	8.2(B)		1	The points on the number line represent the values of four different numbers. Which point best represents the value of √3?	Point A	Point B	Point C	Point D		The points on the number line represent the values of four different numbers. Which point best represents the value of √3? Point A Point B Point C Point D
5382	TX	2019.0	8	Ratios and Proportional Relationships	8.4(C)		1	The table shows the linear relationship between the number of hours Francis worked, x, and the amount of money Francis earned, y.   Based on the table, how much did Francis earn per hour?	$17.50 per hour	$14.00 per hour	$35.00 per hour	$24.50 per hour		The table shows the linear relationship between the number of hours Francis worked, x, and the amount of money Francis earned, y.   Based on the table, how much did Francis earn per hour? $17.50 per hour $14.00 per hour $35.00 per hour $24.50 per hour
5383	TX	2019.0	8	Expressions and Equations	8.8(D)		1	Four triangles are shown. One side of each triangle lies on a ray, and the triangles are not drawn to scale.  ° Based on these triangles, which statement about x is true?	x = 160, because 180 - (130 + 30) = 20 and 180 - 20 = 160	x = 20, because 130 + 30 = 160 and 180 - 160 = 20	x = 80, because 180 - 130 = 50 and 50 + 30 = 80	x = 340, because 130 + 30 = 160 and 160 + 180 = 340		Four triangles are shown. One side of each triangle lies on a ray, and the triangles are not drawn to scale.  ° Based on these triangles, which statement about x is true? x = 160, because 180 - (130 + 30) = 20 and 180 - 20 = 160 x = 20, because 130 + 30 = 160 and 180 - 160 = 20 x = 80, because 180 - 130 = 50 and 50 + 30 = 80 x = 340, because 130 + 30 = 160 and 160 + 180 = 340
5384	TX	2019.0	8	Ratios and Proportional Relationships	8.5(D)		1	The scatterplot shows the time spent playing a video game and the number of points scored by several students.  Based on the scatterplot, which is the best prediction of the number of points scored by a student who spends 45 minutes playing the video game?	1200	920	1060	1300		The scatterplot shows the time spent playing a video game and the number of points scored by several students.  Based on the scatterplot, which is the best prediction of the number of points scored by a student who spends 45 minutes playing the video game? 1200 920 1060 1300
5561	VA	2014.0	8	Measurement and Geometry			0	Which of the following could be the measurements of two supplementary angles?	7⁰ and 83⁰	83⁰ and 83⁰	97⁰ and 83⁰	117⁰ and 83⁰		Which of the following could be the measurements of two supplementary angles? 7⁰ and 83⁰ 83⁰ and 83⁰ 97⁰ and 83⁰ 117⁰ and 83⁰
5562	VA	2014.0	8	The Number System			0	What is the value of 4(6 + 2)^2 ?	64	160	256	1024		What is the value of 4(6 + 2)^2 ? 64 160 256 1024
5563	VA	2014.0	8	The Number System			0	If x = 2 and t = 4, what is the value of 1/8(x^3 -4)(t^2 + 8) ?	12	4	-72	-144		If x = 2 and t = 4, what is the value of 1/8(x^3 -4)(t^2 + 8) ? 12 4 -72 -144
5564	VA	2014.0	8	The Number System			0	A food company reduced the amount of salt in one of their food products from 700 milligrams to 630 milligrams. What is the percent decrease in the amount of salt in this food product?	0.1	0.12	0.7	0.9		A food company reduced the amount of salt in one of their food products from 700 milligrams to 630 milligrams. What is the percent decrease in the amount of salt in this food product? 0.1 0.12 0.7 0.9
5565	VA	2014.0	8	The Number System			0	Which number is an irrational number?	5.499	√17	-√9	-10		Which number is an irrational number? 5.499 √17 -√9 -10
5566	VA	2014.0	8	The Number System			0	Dora bought a total of 48 cupcakes. Each cupcake cost $0.55, including tax. Of the cupcakes she bought, 3/8 were vanilla cupcakes. What was the total cost of only the vanilla cupcakes?	26.4	16.5	9.9	6.6		Dora bought a total of 48 cupcakes. Each cupcake cost $0.55, including tax. Of the cupcakes she bought, 3/8 were vanilla cupcakes. What was the total cost of only the vanilla cupcakes? 26.4 16.5 9.9 6.6
5567	VA	2014.0	8	The Number System			0	Which list of numbers is ordered from greatest to least?	52% , 0.45 , 3.1 x 10^1 , 10/11	3.1 x 10^1 , 52% , 0.45 , 10/11	52% , 3.1 x 10^1 , 10/11 , 0.45	3.1 x 10^1 , 10/11 , 52% , 0.45		Which list of numbers is ordered from greatest to least? 52% , 0.45 , 3.1 x 10^1 , 10/11 3.1 x 10^1 , 52% , 0.45 , 10/11 52% , 3.1 x 10^1 , 10/11 , 0.45 3.1 x 10^1 , 10/11 , 52% , 0.45
5568	VA	2014.0	8	The Number System			0	Emil bought a camera for $268.26, including tax. He made a down payment of $12.00 and paid the balance in 6 equal monthly payments.  What was Emil's monthly payment for this camera?	42.71	44.71	46.71	56.71		Emil bought a camera for $268.26, including tax. He made a down payment of $12.00 and paid the balance in 6 equal monthly payments.  What was Emil's monthly payment for this camera? 42.71 44.71 46.71 56.71
5569	VA	2014.0	8	The Number System			0	Which pair of numbers are both between 6 and 7 ?	√30 and √42	√36 and √49	√37 and √50	√42 and √48		Which pair of numbers are both between 6 and 7 ? √30 and √42 √36 and √49 √37 and √50 √42 and √48
5570	VA	2014.0	8	The Number System			0	Which number in this list is NOT an integer?  12/4 , -4^2 , √25 , -4.8	12 / 4	-4^2	√25	-4.8		Which number in this list is NOT an integer?  12/4 , -4^2 , √25 , -4.8   12 / 4 -4^2 √25 -4.8
5571	VA	2014.0	8	The Number System			0	Which statement best describes √50 ?	Exactly 7	Exactly 7	Between 7 and 8	Between 24 and 26		Which statement best describes √50 ? Exactly 7 Exactly 7 Between 7 and 8  Between 24 and 26
5572	VA	2014.0	8	The Number System			0	What is the value of 8/3n^3 when n = 3/2 ?	4	6	9	12		What is the value of 8/3n^3 when n = 3/2 ? 4 6 9 12
5573	VA	2014.0	8	Measurement and Geometry			0	Josh has two rectangular prisms. The length of the second prism is 10 times the length of the first prism. The heights and widths of the two prisms are the same.  Which best describes the volume of the second prism?	The volume is 10 times the volume of the first prism.	The volume is 30 times the volume of the first prism.	The volume is 100 times the volume of the first prism.	The volume is 1,000 times the volume of the first prism.		Josh has two rectangular prisms. The length of the second prism is 10 times the length of the first prism. The heights and widths of the two prisms are the same.  Which best describes the volume of the second prism? The volume is 10 times the volume of the first prism. The volume is 30 times the volume of the first prism. The volume is 100 times the volume of the first prism. The volume is 1,000 times the volume of the first prism.
5574	VA	2014.0	8	Measurement and Geometry			0	The radius of the base of a cone is 6 inches. The height of the cone is 6 inches. Which is the closest to the volume of the cone?	75 cu in.	113 cu in.	226 cu in.	678 cu in.		The radius of the base of a cone is 6 inches. The height of the cone is 6 inches. Which is the closest to the volume of the cone? 75 cu in. 113 cu in. 226 cu in. 678 cu in.
