	state	year	grade	domain	standard	pvalue	hasPic	questionStem	a	b	c	d	e	completeq
5468	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			0	Which situation could be represented by the open sentence 15 - 5 = p ?	Stuart is reading a book that has a total of 15 chapters. He reads 5 chapters every day. How many days will it take Stuart to finish this book?	Stuart is reading a book that has a total of 15 chapters. He has already read 5 chapters. How many chapters of the book are left for Stuart to read?	Stuart is reading a book that has a total of 15 chapters. This book has 5 chapters less than the book Stuart read last week.  How many chapters were in the book Stuart read last week?	Stuart is reading a book that has a total of 15 chapters. This is 5 times the number of chapters as the book Stuart read last week. How many chapters were in the book Stuart read last week?		Which situation could be represented by the open sentence 15 - 5 = p ? Stuart is reading a book that has a total of 15 chapters. He reads 5 chapters every day. How many days will it take Stuart to finish this book? Stuart is reading a book that has a total of 15 chapters. He has already read 5 chapters. How many chapters of the book are left for Stuart to read? Stuart is reading a book that has a total of 15 chapters. This book has 5 chapters less than the book Stuart read last week.  How many chapters were in the book Stuart read last week? Stuart is reading a book that has a total of 15 chapters. This is 5 times the number of chapters as the book Stuart read last week. How many chapters were in the book Stuart read last week?
5469	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			0	Which equation shows the distributive property?	256 x 1 = 256	5 x 9 x 4 = 4 x 9 x 5	(8x 6) + (8 x 7) = 8(6+7)	(12 + 19) + 13 = 12 + (19 + 13)		Which equation shows the distributive property? 256 x 1 = 256 5 x 9 x 4 = 4 x 9 x 5 (8x 6) + (8 x 7) = 8(6+7) (12 + 19) + 13 = 12 + (19 + 13)
5470	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			0	Sylvia has 18 pieces of red, cherry-flavored candy to share equally among friends. Which is a variable in this situation?	The number of friends who will receive candy	The number of pieces of candy that Sylvia has	The flavor of each piece of candy	The color of each piece of candy		Sylvia has 18 pieces of red, cherry-flavored candy to share equally among friends. Which is a variable in this situation? The number of friends who will receive candy The number of pieces of candy that Sylvia has The flavor of each piece of candy The color of each piece of candy
5471	VA	2014.0	5	Computation and Estimation			1	Karla bought 3 packages of chicken. The total weight of the chicken in these packages is 7.52 pounds. This table shows the weight of the chicken in two packages. What is the weight of the chicken in package Y ?	3.55 pounds	3.87 pounds	3.97 pounds	4.45 pounds		Karla bought 3 packages of chicken. The total weight of the chicken in these packages is 7.52 pounds. This table shows the weight of the chicken in two packages. What is the weight of the chicken in package Y ? 3.55 pounds 3.87 pounds 3.97 pounds 4.45 pounds
5472	VA	2014.0	5	Computation and Estimation			1	This chart shows the number of miles Tyra walked on each of three days. What is the total number of miles Tyra walked on these three days?	3 1/12 miles	4 1/4 miles	4 1/2 miles	5 1/2 miles		This chart shows the number of miles Tyra walked on each of three days. What is the total number of miles Tyra walked on these three days? 3 1/12 miles 4 1/4 miles 4 1/2 miles 5 1/2 miles
5473	VA	2014.0	5	Number and Number Sense			1	Tristan saw five helicopters parked at the airport. Which list shows all of the odd numbers on the helicopters?	36 , 54	11 , 31	1931-11-21 00:00:00	11 , 31 , 36 , 54		Tristan saw five helicopters parked at the airport. Which list shows all of the odd numbers on the helicopters? 36 , 54 11 , 31 11648 11 , 31 , 36 , 54
5474	VA	2014.0	5	Measurement and Geometry			1	Which is closest to the measure of <T ?	27⁰	33⁰	153⁰	167⁰		Which is closest to the measure of <T ? 27⁰ 33⁰ 153⁰ 167⁰
5475	VA	2014.0	5	Measurement and Geometry			1	Mario began watching a movie at the time shown on the clock.  The movie was 2 hours and 25 minutes long. What time did the movie end?	7:55 P.M.	8:30 P.M.	9:30 P.M.	9:55 P.M.		Mario began watching a movie at the time shown on the clock.  The movie was 2 hours and 25 minutes long. What time did the movie end? 7:55 P.M. 8:30 P.M. 9:30 P.M. 9:55 P.M.
5476	VA	2014.0	5	Measurement and Geometry			1	Point S is the center of the circle shown.  Which line segment is a radius of the circle?	QR	SR	QT	TR		Point S is the center of the circle shown.  Which line segment is a radius of the circle? QR SR QT TR
5477	VA	2014.0	5	Measurement and Geometry			1	The city is building a new outdoor basketball court.  Which is most likely the length of the new outdoor basketball court?	94 inches	94 feet	94 centimeters	94 kilometers		The city is building a new outdoor basketball court.  Which is most likely the length of the new outdoor basketball court? 94 inches 94 feet 94 centimeters 94 kilometers
5478	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			1	The chart shows the different shirts, pants, and shoes Simon has in his closet. Which lists all of the possible combinations Simon can create of one shirt, one pair of pants, and one pair of shoes?	N, R, W  K, G B,S	N, K , B   N, K, S   N,G,B   N, G, S    R, K, B  R, K, S  R, G, B R, G, S  W, K, B  W, K, S  W, G, B  W, G, S	N, K, B  N, G, S , K, B  R, G, S  W, K, B W, G, S	N, K , B   N, K, S   N, R, B   N, R, S    R, K, B  R, K, S       R, W, B R, W, S  W, K, B  W, K, S  W, N, B  W, N, S		The chart shows the different shirts, pants, and shoes Simon has in his closet. Which lists all of the possible combinations Simon can create of one shirt, one pair of pants, and one pair of shoes? N, R, W  K, G B,S N, K , B   N, K, S   N,G,B   N, G, S    R, K, B  R, K, S  R, G, B R, G, S  W, K, B  W, K, S  W, G, B  W, G, S N, K, B  N, G, S , K, B  R, G, S  W, K, B W, G, S  N, K , B   N, K, S   N, R, B   N, R, S    R, K, B  R, K, S       R, W, B R, W, S  W, K, B  W, K, S  W, N, B  W, N, S
5479	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			1	This table shows the number of fish in each of 7 aquariums. Jeff emptied all the fish from these aquariums and put a fair share of these fish into each of these 7 aquariums. The number of fish he will put into each aquarium represents the -	median	range	mean	mode		This table shows the number of fish in each of 7 aquariums. Jeff emptied all the fish from these aquariums and put a fair share of these fish into each of these 7 aquariums. The number of fish he will put into each aquarium represents the -  median range mean mode
5480	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			1	This graph shows the high temperature in Richmond for each of 6 days.  Based on the graph, which statement is true?	The greatest increase in high temperature on the graph occurs between Day 4 and Day 5.	The greatest increase in high temperature on the graph occurs between Day 5 and Day 6.	The greatest decrease in high temperature on the graph occurs between Day 2 and Day 3.	The greatest decrease in high temperature on the graph occurs between Day 3 and Day 4.		This graph shows the high temperature in Richmond for each of 6 days.  Based on the graph, which statement is true? The greatest increase in high temperature on the graph occurs between Day 4 and Day 5. The greatest increase in high temperature on the graph occurs between Day 5 and Day 6. The greatest decrease in high temperature on the graph occurs between Day 2 and Day 3. The greatest decrease in high temperature on the graph occurs between Day 3 and Day 4.
5481	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			1	A number machine uses a rule to change numbers. This table shows the results.  Which could be the rule the number machine uses to change the input numbers to the output numbers?	Add 15	Subtract 15	Divide by 4	Multiply by 4		A number machine uses a rule to change numbers. This table shows the results.  Which could be the rule the number machine uses to change the input numbers to the output numbers? Add 15 Subtract 15 Divide by 4 Multiply by 4
5482	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			1	This graph shows the number of boxes of canned soup that were delivered to a grocery store each week for six weeks.  Based on the graph, which statement is true?	The number of boxes of soup delivered to the store in Week 6 is more than the number of boxes of soup delivered to the store in Week 4.	The number of boxes of soup delivered to the store in Week 3 is less than the number of boxes of soup delivered to the store in Week 5.	The number of boxes of soup delivered to the store in Week 1 is about the same as the number of boxes of soup delivered to the store in Week 4.	The number of boxes of soup delivered to the store in Week 2 is about the same as the number of boxes of soup delivered to the store in Week 5.		This graph shows the number of boxes of canned soup that were delivered to a grocery store each week for six weeks.  Based on the graph, which statement is true? The number of boxes of soup delivered to the store in Week 6 is more than the number of boxes of soup delivered to the store in Week 4. The number of boxes of soup delivered to the store in Week 3 is less than the number of boxes of soup delivered to the store in Week 5. The number of boxes of soup delivered to the store in Week 1 is about the same as the number of boxes of soup delivered to the store in Week 4. The number of boxes of soup delivered to the store in Week 2 is about the same as the number of boxes of soup delivered to the store in Week 5.
5483	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			1	The table shows the number of points Ellie scored in each of five games. The range is 10 because it is the -	middle number of points she scored	number of points she scored the most often	fair share of the number of points she scored	difference between the highest and lowest number of points she scored		The table shows the number of points Ellie scored in each of five games. The range is 10 because it is the -  middle number of points she scored number of points she scored the most often fair share of the number of points she scored difference between the highest and lowest number of points she scored
5484	VA	2014.0	5	Probability, Statistics, Patterns, and Algebra			1	This stem-and-leaf plot shows the number of pies sold at a bakery each day for 14 days.  Based on the information in the stem-and-leaf plot, which statemetn is correct?	The greatest number of pies sold on any day was 30.	The greatest number of pies sold on any day was 25.	The least number of pies sold on any day was 8.	The least number of pies sold on any day was 0.		This stem-and-leaf plot shows the number of pies sold at a bakery each day for 14 days.  Based on the information in the stem-and-leaf plot, which statemetn is correct? The greatest number of pies sold on any day was 30. The greatest number of pies sold on any day was 25. The least number of pies sold on any day was 8. The least number of pies sold on any day was 0.
5610	WI	2021.0	5	Geometry	5.G.3		0	Which statement is true?	A rhombus is always a square.	A rectangle is always a rhombus.	A square is always a quadrilateral.	A parallelogram is always a rectangle.		Which statement is true? A rhombus is always a square. A rectangle is always a rhombus. A square is always a quadrilateral. A parallelogram is always a rectangle.
5611	WI	2021.0	5	Number and Operations in Base Ten	5.NBT.3a		0	What is 32.408 written in expanded form?	3 × 10 + 2 × 1 + 4 × 10 + 8 × 1000	3 × 10 + 2 × 1 + 4 × 1/10 + 8 × 1/100	3 × 10 + 2 × 1 + 4 ×   1/10    + 8 × 1/1000	3 × 10 + 2 × 1 + 4 ×   1/100 + 8 × 1/1000		What is 32.408 written in expanded form? 3 × 10 + 2 × 1 + 4 × 10 + 8 × 1000 3 × 10 + 2 × 1 + 4 × 1/10 + 8 × 1/100 3 × 10 + 2 × 1 + 4 ×   1/10    + 8 × 1/1000 3 × 10 + 2 × 1 + 4 ×   1/100 + 8 × 1/1000
5612	WI	2021.0	5	Operations and Algebraic Thinking	5.OA.2		0	Which expression represents “4 times the difference of 64 and 18”?	4 × 64 + 18	4 × (64 + 18)	4 × 64 – 18	4 × (64 – 18)		Which expression represents “4 times the difference of 64 and 18”? 4 × 64 + 18 4 × (64 + 18) 4 × 64 – 18 4 × (64 – 18)
5613	WI	2021.0	5	Number and Operations - Fractions	5.NF.6		0	Silvia bought a rectangular piece of land that is 2 1/3    miles long and 3/4  mile wide. How many square miles of land did Silvia buy?	1 3/4	2  1/4	3   1/12	6  1/6		Silvia bought a rectangular piece of land that is 2 1/3    miles long and 3/4  mile wide. How many square miles of land did Silvia buy? 1 3/4 2  1/4 3   1/12 6  1/6
