	state	year	grade	domain	standard	pvalue	hasPic	questionStem	a	b	c	d	e	completeq
4453	TX	2014.0	4	Geometry	4.7(A)		1	The table below shows the relationship between the number of cars and the number of trucks at a car dealership on different days.  Which statement describes the relationship between the number of cars and the number of trucks at the dealership?	The number of cars  + 17 = the number of trucks	The number of cars  − 32 = the number of trucks	The number of cars  − 17 = the number of trucks	The number of cars  + 32 = the number of trucks		The table below shows the relationship between the number of cars and the number of trucks at a car dealership on different days.  Which statement describes the relationship between the number of cars and the number of trucks at the dealership?  The number of cars  + 17 = the number of trucks The number of cars  − 32 = the number of trucks The number of cars  − 17 = the number of trucks The number of cars  + 32 = the number of trucks
4454	TX	2014.0	4	Geometry	4.9(B)		1	Which single transformation is shown below?	Translation	Rotation	Reflection	No transformation is shown.		Which single transformation is shown below? Translation Rotation Reflection No transformation is shown.
4455	TX	2014.0	4	Number and Operations	4.2(D)		1	The model below is shaded to represent the part of two cakes eaten at a party. Which fraction and decimal represent the part of these cakes eaten at the party?	17/20 and 0.17	1 7/10 and 1.7	1 7/20 and 1.7	1 7/10 and 1.07		The model below is shaded to represent the part of two cakes eaten at a party. Which fraction and decimal represent the part of these cakes eaten at the party?  17/20 and 0.17 1 7/10 and 1.7 1 7/20 and 1.7 1 7/10 and 1.07
4456	TX	2014.0	4		4.13(B)		1	The graph below shows the numbers of 4th-grade and 5th-grade students who participated in different Earth Day activities at a school. Each student participated in only one activity.   Based on the graph, which statement is true?	There were 12 more 4th-grade students than 5th-grade students who participated in Earth Day activities	A total of 84 of these students sorted recycling.	There were 24 more 4th-grade and 5th-grade students who planted trees  than who made banners.	A total of 36 students participated in Earth Day activities.		The graph below shows the numbers of 4th-grade and 5th-grade students who participated in different Earth Day activities at a school. Each student participated in only one activity.   Based on the graph, which statement is true?  There were 12 more 4th-grade students than 5th-grade students who participated in Earth Day activities A total of 84 of these students sorted recycling. There were 24 more 4th-grade and 5th-grade students who planted trees  than who made banners.   A total of 36 students participated in Earth Day activities.
4457	TX	2014.0	4	Geometry	4.6(B)		1	Lionel sells boxes of greeting cards. The table below shows the number of cards in different numbers of boxes.   How many greeting cards are in 114 of these boxes?	10000	1140	11400	11004		Lionel sells boxes of greeting cards. The table below shows the number of cards in different numbers of boxes.   How many greeting cards are in 114 of these boxes?   10000 1140 11400 11004
4458	TX	2014.0	4	Number and Operations	4.3(B)		1	The model below represents the lengths of two automobiles in meters.   What is the difference between the lengths of these automobiles in meters?	8.3 m	3.9 m	3.1 m	2.9 m		The model below represents the lengths of two automobiles in meters.   What is the difference between the lengths of these automobiles in meters?  8.3 m 3.9 m 3.1 m 2.9 m
4459	TX	2014.0	4		4.11(A)		1	The actual size of Sam’s name tag is shown below.   Use the ruler provided to measure the length and width of this name tag to the nearest centimeter. What is the difference between the length and the width of Sam’s name tag in centimeters?	5 cm	14 cm	9 cm	4 cm		The actual size of Sam’s name tag is shown below.   Use the ruler provided to measure the length and width of this name tag to the nearest centimeter. What is the difference between the length and the width of Sam’s name tag in centimeters?  5 cm 14 cm 9 cm 4 cm
4460	TX	2014.0	4	Number and Operations	4.2(D)		1	The model below is shaded to represent 1 1/10 . Which decimal does the model represent?	1.1	11	1.01	10.1		The model below is shaded to represent 1 1/10 . Which decimal does the model represent?  1.1 11 1.01 10.1
4461	TX	2014.0	4	Geometry	4.7(A)		1	Each number put into a machine changes according to a rule. Some examples areshown below. Which statement describes the relationship between the number that goes into the machine and the number that comes out of the machine?	Number out = 4 × number in and then + 1	Number out = 2 ×number in and then + 2	Number out = 3 × number in and then + 4	Number out = 2 × number in and then + 7		Each number put into a machine changes according to a rule. Some examples areshown below. Which statement describes the relationship between the number that goes into the machine and the number that comes out of the machine?   Number out = 4 × number in and then + 1 Number out = 2 ×number in and then + 2 Number out = 3 × number in and then + 4 Number out = 2 × number in and then + 7
4462	TX	2014.0	4	Geometry	4.8(A)		1	Five angles are labeled on the figure shown below. The labeled angles appear to be —	1 acute angle, 1 right angle, and 3 obtuse angles	2 acute angles, 2 right angles, and 1 obtuse angle	1 acute angle, 2 right angles, and 2 obtuse angles	2 acute angles, 1 right angle, and 2 obtuse angles		Five angles are labeled on the figure shown below. The labeled angles appear to be —  1 acute angle, 1 right angle, and 3 obtuse angles 2 acute angles, 2 right angles, and 1 obtuse angle 1 acute angle, 2 right angles, and 2 obtuse angles  2 acute angles, 1 right angle, and 2 obtuse angles
4463	TX	2014.0	4		4.12(A)		1	The thermometer below shows the high temperature on a summer day. The low temperature on the same day was 24°F cooler. Which temperature is closest to the low temperature on that day?	76°F	52°F	51°F	75°F		The thermometer below shows the high temperature on a summer day. The low temperature on the same day was 24°F cooler. Which temperature is closest to the low temperature on that day?  76°F 52°F  51°F 75°F
4464	TX	2014.0	4		4.13(B)		1	The graph below shows the number of students in four classes who wore tennis shoes on Friday. The data for Mrs. Shuffield’s class is missing. T  A total of 87 students wore tennis shoes on Friday. How many students in Mrs. Shuffield’s class wore tennis shoes?	66	21	153	108		The graph below shows the number of students in four classes who wore tennis shoes on Friday. The data for Mrs. Shuffield’s class is missing. T  A total of 87 students wore tennis shoes on Friday. How many students in Mrs. Shuffield’s class wore tennis shoes?  66 21 153 108
4465	TX	2014.0	4	Operations and Algebraic Thinking	4.5(A)		1	The number of worker bees in two bee colonies is shown below.  • Colony A has 24,815 worker bees.  • Colony B has 7,144 worker bees. Which of the following is the best estimate of the difference between the number of worker bees in these colonies?	23000	18000	13000	16000		The number of worker bees in two bee colonies is shown below.  • Colony A has 24,815 worker bees.  • Colony B has 7,144 worker bees. Which of the following is the best estimate of the difference between the number of worker bees in these colonies?  23000 18000 13000 16000
4466	TX	2014.0	4	Geometry	4.7(A)		1	The table below shows the number of fluid ounces in different numbers of tablespoons.  Which statement describes the relationship between the number of tablespoons and the number of fluid ounces?	The number of tablespoons − 8 = the number of fluid ounces	The number of tablespoons × 2 = the number of fluid ounces	The number of tablespoons + 16 = the number of fluid ounces	The number of tablespoons ÷ 2 = the number of fluid ounces		The table below shows the number of fluid ounces in different numbers of tablespoons.  Which statement describes the relationship between the number of tablespoons and the number of fluid ounces?   The number of tablespoons − 8 = the number of fluid ounces The number of tablespoons × 2 = the number of fluid ounces  The number of tablespoons + 16 = the number of fluid ounces The number of tablespoons ÷ 2 = the number of fluid ounces
4673	TX	2016.0	4	Number and Operations	4.3(D)		0	Which comparison is true?	1/5 < 2/4	2/3 < 1/2	1/4 < 2/10	1/3 < 2/7		Which comparison is true? 1/5 < 2/4 2/3 < 1/2 1/4 < 2/10 1/3 < 2/7
4674	TX	2016.0	4	Number and Operations	4.4(H)		0	Eric has 158 action figures to put in display cases. Each display case can hold 8 action figures. How many cases does Eric need to hold all his action figures?	18	20	19	21		Eric has 158 action figures to put in display cases. Each display case can hold 8 action figures. How many cases does Eric need to hold all his action figures? 18 20 19 21
4675	TX	2016.0	4	Operations and Algebraic Thinking	4.5(A)		0	A factory makes 400 refrigerators every day. The factory makes 125 more stoves per day than refrigerators. Which equation can be used to find x, the total number of refrigerators and stoves the factory makes in one day?	x = 400 + 400 +125	x = 400 + 125	x = 400 + 400 - 125	x = 400 - 125		A factory makes 400 refrigerators every day. The factory makes 125 more stoves per day than refrigerators. Which equation can be used to find x, the total number of refrigerators and stoves the factory makes in one day? x = 400 + 400 +125 x = 400 + 125 x = 400 + 400 - 125 x = 400 - 125
4676	TX	2016.0	4	Number and Operations	4.3(E)		0	Yasmine made waffles for her family. • 4/7 of the waffles were blueberry.  • 1/7 of the waffles were chocolate chip.  • The rest of the waffles did not have blueberries or chocolate chips. What fraction of the waffles did not have blueberries or chocolate chips?	5/7 , because 4/7 + 1/7 = 5/7	12/7 , because 4/7 + 1/7 = 5/7 and 7/7 + 5/7 = 12/7	3/7, because  4/7 - 1/7 = 3/7	2/7 , because  4/7 + 1/7 = 5/7 and 7/7 - 5/7 = 2/7		Yasmine made waffles for her family. • 4/7 of the waffles were blueberry.  • 1/7 of the waffles were chocolate chip.  • The rest of the waffles did not have blueberries or chocolate chips. What fraction of the waffles did not have blueberries or chocolate chips? 5/7 , because 4/7 + 1/7 = 5/7 12/7 , because 4/7 + 1/7 = 5/7 and 7/7 + 5/7 = 12/7 3/7, because  4/7 - 1/7 = 3/7 2/7 , because  4/7 + 1/7 = 5/7 and 7/7 - 5/7 = 2/7
4677	TX	2016.0	4	Geometry	4.6(D)		0	Liza drew a figure on the front of her notebook that has two obtuse angles. Which figure could be the one Liza drew?	Rectangle	Obtuse triangle	Parallelogram	Right triangle		Liza drew a figure on the front of her notebook that has two obtuse angles. Which figure could be the one Liza drew? Rectangle Obtuse triangle Parallelogram Right triangle
